"typeResult","idGame","slugTeam","idTeam","teamName","cityTeam","minExact","ptsOffTOV","ptsSecondChance","ptsFastBreak","ptsPaint","ptsOffTOVOpponent","ptsSecondChanceOpponent","ptsFastBreakOpponent","ptsPaintOpponent","blk","blka","pf","pfd"
"team",22200655,"LAL",1610612747,"Lakers","Los Angeles",240,13,8,18,70,8,6,5,52,6,7,19,16
"team",22200651,"OKC",1610612760,"Thunder","Oklahoma City",240,19,12,10,48,9,16,2,46,7,7,14,21
"team",22200651,"BKN",1610612751,"Nets","Brooklyn",240,9,16,2,46,19,12,10,48,7,7,21,14
"team",22200661,"MIA",1610612748,"Heat","Miami",240,11,13,13,64,19,5,6,46,4,5,22,17
"team",22200661,"ATL",1610612737,"Hawks","Atlanta",240,19,5,6,46,11,13,13,64,5,4,17,22
"team",22200664,"LAL",1610612747,"Lakers","Los Angeles",240,12,15,27,60,4,21,7,72,5,7,19,25
"team",22200664,"HOU",1610612745,"Rockets","Houston",240,4,21,7,72,12,15,27,60,7,5,25,19
"team",22200662,"UTA",1610612762,"Jazz","Utah",240,6,18,10,60,20,22,21,56,5,6,12,20
"team",22200662,"MIN",1610612750,"Timberwolves","Minnesota",240,20,22,21,56,6,18,10,60,6,5,20,12
"team",22200660,"WAS",1610612764,"Wizards","Washington",240,11,9,10,46,21,8,20,38,2,1,21,23
"team",22200660,"GSW",1610612744,"Warriors","Golden State",240,21,8,20,38,11,9,10,46,1,2,23,21
"team",22200656,"CHA",1610612766,"Hornets","Charlotte",240,18,12,20,50,8,19,4,42,2,4,18,21
"team",22200656,"BOS",1610612738,"Celtics","Boston",240,8,19,4,42,18,12,20,50,4,2,21,18
"team",22200663,"PHX",1610612756,"Suns","Phoenix",240,17,12,8,54,24,17,14,66,4,6,22,19
"team",22200663,"MEM",1610612763,"Grizzlies","Memphis",240,24,17,14,66,17,12,8,54,6,4,19,22
"team",22200657,"MIL",1610612749,"Bucks","Milwaukee",240,20,18,11,42,16,0,19,40,1,5,14,17
"team",22200657,"IND",1610612754,"Pacers","Indiana",240,16,0,19,40,20,18,11,42,5,1,17,14
"team",22200658,"NOP",1610612740,"Pelicans","New Orleans",240,22,8,13,40,22,19,7,52,1,4,23,19
"team",22200658,"CLE",1610612739,"Cavaliers","Cleveland",240,22,19,7,52,22,8,13,40,4,1,19,23
"team",22200659,"TOR",1610612761,"Raptors","Toronto",265,21,24,14,40,8,26,4,58,12,5,25,28
"team",22200659,"NYK",1610612752,"Knicks","New York",265,8,26,4,58,21,24,14,40,5,12,28,25
"team",22200665,"TOR",1610612761,"Raptors","Toronto",240,15,12,11,54,17,8,24,46,5,5,14,19
"team",22200665,"MIL",1610612749,"Bucks","Milwaukee",240,17,8,24,46,15,12,11,54,5,5,19,14
"team",22200668,"PHI",1610612755,"76ers","Philadelphia",240,24,15,23,44,13,15,14,46,4,5,17,23
"team",22200668,"LAC",1610612746,"Clippers","LA",240,13,15,14,46,24,15,23,44,5,4,23,17
"team",22200666,"SAS",1610612759,"Spurs","San Antonio",240,16,22,16,52,17,17,16,58,4,8,22,26
"team",22200666,"BKN",1610612751,"Nets","Brooklyn",240,17,17,16,58,16,22,16,52,8,4,26,22
"team",22200667,"POR",1610612757,"Trail Blazers","Portland",240,18,11,10,48,5,11,16,52,4,6,24,15
"team",22200667,"DEN",1610612743,"Nuggets","Denver",240,5,11,16,52,18,11,10,48,6,4,15,24
"team",22200673,"NOP",1610612740,"Pelicans","New Orleans",240,8,15,13,48,22,18,13,64,3,2,17,17
"team",22200673,"MIA",1610612748,"Heat","Miami",240,22,18,13,64,8,15,13,48,2,3,17,17
"team",22200671,"HOU",1610612745,"Rockets","Houston",240,6,13,6,60,31,14,26,78,5,10,22,20
"team",22200671,"CHA",1610612766,"Hornets","Charlotte",240,31,14,26,78,6,13,6,60,10,5,20,22
"team",22200674,"OKC",1610612760,"Thunder","Oklahoma City",240,36,20,6,56,15,21,13,50,7,10,25,19
"team",22200674,"IND",1610612754,"Pacers","Indiana",240,15,21,13,50,36,20,6,56,10,7,19,25
"team",22200675,"UTA",1610612762,"Jazz","Utah",240,18,15,8,50,7,26,9,34,7,6,19,20
"team",22200675,"LAC",1610612746,"Clippers","LA",240,7,26,9,34,18,15,8,50,6,7,20,19
"team",22200676,"MIN",1610612750,"Timberwolves","Minnesota",240,19,17,18,54,21,14,16,74,10,2,27,19
"team",22200676,"DEN",1610612743,"Nuggets","Denver",240,21,14,16,74,19,17,18,54,2,10,19,27
"team",22200677,"SAC",1610612758,"Kings","Sacramento",240,12,20,13,58,12,10,16,50,5,3,14,20
"team",22200677,"LAL",1610612747,"Lakers","Los Angeles",240,12,10,16,50,12,20,13,58,3,5,20,14
"team",22200670,"DAL",1610612742,"Mavericks","Dallas",240,17,14,15,52,21,15,12,56,3,4,19,23
"team",22200670,"ATL",1610612737,"Hawks","Atlanta",240,21,15,12,56,17,14,15,52,4,3,23,19
"team",22200672,"MEM",1610612763,"Grizzlies","Memphis",240,26,21,17,58,12,10,17,44,7,7,19,17
"team",22200672,"CLE",1610612739,"Cavaliers","Cleveland",240,12,10,17,44,26,21,17,58,7,7,17,19
"team",22200669,"WAS",1610612764,"Wizards","Washington",240,6,22,9,44,17,28,4,66,9,4,23,20
"team",22200669,"NYK",1610612752,"Knicks","New York",240,17,28,4,66,6,22,9,44,4,9,20,23
"team",22200681,"PHX",1610612756,"Suns","Phoenix",240,9,22,5,40,18,2,18,50,3,6,23,34
"team",22200681,"BKN",1610612751,"Nets","Brooklyn",240,18,2,18,50,9,22,5,40,6,3,34,23
"team",22200679,"GSW",1610612744,"Warriors","Golden State",265,24,14,6,30,17,22,11,52,7,5,26,19
"team",22200679,"BOS",1610612738,"Celtics","Boston",265,17,22,11,52,24,14,6,30,5,7,19,26
"team",22200680,"TOR",1610612761,"Raptors","Toronto",240,13,14,23,62,15,8,12,46,6,5,19,20
"team",22200680,"MIN",1610612750,"Timberwolves","Minnesota",240,15,8,12,46,13,14,23,62,5,6,20,19
"team",22200682,"POR",1610612757,"Trail Blazers","Portland",240,18,8,12,34,19,6,19,56,3,8,15,23
"team",22200682,"PHI",1610612755,"76ers","Philadelphia",240,19,6,19,56,18,8,12,34,8,3,23,15
"team",22200678,"DET",1610612765,"Pistons","Detroit",240,14,10,16,56,19,12,9,60,3,8,15,17
"team",22200678,"CHI",1610612741,"Bulls","Chicago",240,19,12,9,60,14,10,16,56,8,3,17,15
"team",22200687,"SAS",1610612759,"Spurs","San Antonio",240,14,20,3,62,10,10,5,54,1,2,15,13
"team",22200687,"LAC",1610612746,"Clippers","LA",240,10,10,5,54,14,20,3,62,2,1,13,15
"team",22200689,"UTA",1610612762,"Jazz","Utah",240,12,12,16,40,15,11,22,46,1,6,18,18
"team",22200689,"BKN",1610612751,"Nets","Brooklyn",240,15,11,22,46,12,12,16,40,6,1,18,18
"team",22200688,"IND",1610612754,"Pacers","Indiana",240,26,19,14,50,22,10,23,68,2,4,18,28
"team",22200688,"DEN",1610612743,"Nuggets","Denver",240,22,10,23,68,26,19,14,50,4,2,28,18
"team",22200690,"MEM",1610612763,"Grizzlies","Memphis",240,7,39,4,64,16,22,20,44,7,7,31,26
"team",22200690,"LAL",1610612747,"Lakers","Los Angeles",240,16,22,20,44,7,39,4,64,7,7,26,31
"team",22200691,"SAC",1610612758,"Kings","Sacramento",240,10,22,4,44,19,2,5,50,2,1,17,20
"team",22200691,"OKC",1610612760,"Thunder","Oklahoma City",240,19,2,5,50,10,22,4,44,1,2,20,17
"team",22200686,"MIA",1610612748,"Heat","Miami",240,10,10,12,52,31,12,7,34,1,1,22,22
"team",22200686,"DAL",1610612742,"Mavericks","Dallas",240,31,12,7,34,10,10,12,52,1,1,22,22
"team",22200685,"GSW",1610612744,"Warriors","Golden State",240,19,10,13,28,22,8,16,44,4,8,19,15
"team",22200685,"CLE",1610612739,"Cavaliers","Cleveland",240,22,8,16,44,19,10,13,28,8,4,15,19
"team",22200684,"NYK",1610612752,"Knicks","New York",240,15,13,6,60,12,23,8,62,3,4,15,16
"team",22200684,"ATL",1610612737,"Hawks","Atlanta",240,12,23,8,62,15,13,6,60,4,3,16,15
"team",22200683,"ORL",1610612753,"Magic","Orlando",240,9,8,13,42,17,14,6,56,5,5,18,21
"team",22200683,"NOP",1610612740,"Pelicans","New Orleans",240,17,14,6,56,9,8,13,42,5,5,21,18
"team",22200693,"WAS",1610612764,"Wizards","Washington",240,14,15,9,46,10,12,8,46,5,10,18,19
"team",22200693,"ORL",1610612753,"Magic","Orlando",240,10,12,8,46,14,15,9,46,10,5,19,18
"team",22200695,"MIL",1610612749,"Bucks","Milwaukee",240,12,11,3,44,21,11,7,66,6,3,17,13
"team",22200695,"CLE",1610612739,"Cavaliers","Cleveland",240,21,11,7,66,12,11,3,44,3,6,13,17
"team",22200694,"CHA",1610612766,"Hornets","Charlotte",240,21,9,24,58,16,6,9,50,2,4,18,20
"team",22200694,"ATL",1610612737,"Hawks","Atlanta",240,16,6,9,50,21,9,24,58,4,2,20,18
"team",22200696,"MIN",1610612750,"Timberwolves","Minnesota",240,30,3,16,38,17,16,7,54,9,6,26,19
"team",22200696,"HOU",1610612745,"Rockets","Houston",240,17,16,7,54,30,3,16,38,6,9,19,26
"team",22200697,"PHX",1610612756,"Suns","Phoenix",240,16,19,17,40,13,20,21,38,8,4,20,29
"team",22200697,"IND",1610612754,"Pacers","Indiana",240,13,20,21,38,16,19,17,40,4,8,29,20
"team",22200698,"SAC",1610612758,"Kings","Sacramento",240,25,6,11,56,15,23,10,70,5,3,20,26
"team",22200698,"PHI",1610612755,"76ers","Philadelphia",240,15,23,10,70,25,6,11,56,3,5,26,20
"team",22200692,"TOR",1610612761,"Raptors","Toronto",240,18,6,21,54,12,12,16,36,9,8,13,17
"team",22200692,"BOS",1610612738,"Celtics","Boston",240,12,12,16,36,18,6,21,54,8,9,17,13
"team",22200703,"PHX",1610612756,"Suns","Phoenix",240,19,11,10,34,23,14,11,56,5,4,26,22
"team",22200703,"MEM",1610612763,"Grizzlies","Memphis",240,23,14,11,56,19,11,10,34,4,5,22,26
"team",22200704,"GSW",1610612744,"Warriors","Golden State",240,24,8,21,50,15,5,13,48,2,7,24,22
"team",22200704,"BKN",1610612751,"Nets","Brooklyn",240,15,5,13,48,24,8,21,50,7,2,22,24
"team",22200699,"NOP",1610612740,"Pelicans","New Orleans",240,31,9,26,58,28,8,21,50,4,1,22,14
"team",22200699,"MIA",1610612748,"Heat","Miami",240,28,8,21,50,31,9,26,58,1,4,14,22
"team",22200700,"TOR",1610612761,"Raptors","Toronto",240,26,26,18,42,8,16,19,42,4,4,20,24
"team",22200700,"NYK",1610612752,"Knicks","New York",240,8,16,19,42,26,26,18,42,4,4,24,20
"team",22200705,"POR",1610612757,"Trail Blazers","Portland",240,19,16,17,38,15,15,21,62,7,5,24,19
"team",22200705,"LAL",1610612747,"Lakers","Los Angeles",240,15,15,21,62,19,16,17,38,5,7,19,24
"team",22200701,"LAC",1610612746,"Clippers","LA",240,12,11,17,38,14,8,6,36,3,3,23,21
"team",22200701,"DAL",1610612742,"Mavericks","Dallas",240,14,8,6,36,12,11,17,38,3,3,21,23
"team",22200702,"OKC",1610612760,"Thunder","Oklahoma City",240,14,13,9,58,5,12,6,44,5,5,24,16
"team",22200702,"DEN",1610612743,"Nuggets","Denver",240,5,12,6,44,14,13,9,58,5,5,16,24
"team",22200709,"MIN",1610612750,"Timberwolves","Minnesota",240,19,10,17,44,18,14,9,56,7,5,22,15
"team",22200709,"HOU",1610612745,"Rockets","Houston",240,18,14,9,56,19,10,17,44,5,7,15,22
"team",22200708,"CHI",1610612741,"Bulls","Chicago",240,25,12,16,50,8,13,9,46,3,4,20,14
"team",22200708,"ATL",1610612737,"Hawks","Atlanta",240,8,13,9,46,25,12,16,50,4,3,14,20
"team",22200706,"MIL",1610612749,"Bucks","Milwaukee",240,26,19,12,58,19,16,21,48,6,3,27,21
"team",22200706,"DET",1610612765,"Pistons","Detroit",240,19,16,21,48,26,19,12,58,3,6,21,27
"team",22200707,"ORL",1610612753,"Magic","Orlando",240,19,10,24,54,11,10,6,32,3,4,12,23
"team",22200707,"BOS",1610612738,"Celtics","Boston",240,11,10,6,32,19,10,24,54,4,3,23,12
"team",22200710,"UTA",1610612762,"Jazz","Utah",240,24,13,15,46,20,20,22,66,4,7,26,23
"team",22200710,"CHA",1610612766,"Hornets","Charlotte",240,20,20,22,66,24,13,15,46,7,4,23,26
"team",22200712,"SAC",1610612758,"Kings","Sacramento",240,30,14,30,44,23,14,12,56,5,3,11,21
"team",22200712,"MEM",1610612763,"Grizzlies","Memphis",240,23,14,12,56,30,14,30,44,3,5,21,11
"team",22200711,"SAS",1610612759,"Spurs","San Antonio",240,15,8,6,54,24,6,24,62,4,4,18,16
"team",22200711,"POR",1610612757,"Trail Blazers","Portland",240,24,6,24,62,15,8,6,54,4,4,16,18
"team",22200715,"NYK",1610612752,"Knicks","New York",240,19,19,7,38,16,8,17,52,3,4,18,19
"team",22200715,"CLE",1610612739,"Cavaliers","Cleveland",240,16,8,17,52,19,19,7,38,4,3,19,18
"team",22200716,"NOP",1610612740,"Pelicans","New Orleans",240,16,16,11,62,17,8,15,48,3,5,14,20
"team",22200716,"DEN",1610612743,"Nuggets","Denver",240,17,8,15,48,16,16,11,62,5,3,20,14
"team",22200719,"LAL",1610612747,"Lakers","Los Angeles",240,16,17,11,50,13,7,11,50,4,9,13,20
"team",22200719,"LAC",1610612746,"Clippers","LA",240,13,7,11,50,16,17,11,50,9,4,20,13
"team",22200718,"PHX",1610612756,"Suns","Phoenix",240,19,11,4,44,14,18,9,58,10,5,21,21
"team",22200718,"CHA",1610612766,"Hornets","Charlotte",240,14,18,9,58,19,11,4,44,5,10,21,21
"team",22200717,"WAS",1610612764,"Wizards","Washington",240,9,12,11,48,14,4,11,64,3,2,22,25
"team",22200717,"DAL",1610612742,"Mavericks","Dallas",240,14,4,11,64,9,12,11,48,2,3,25,22
"team",22200713,"IND",1610612754,"Pacers","Indiana",240,24,19,19,56,9,18,14,50,10,5,21,23
"team",22200713,"CHI",1610612741,"Bulls","Chicago",240,9,18,14,50,24,19,19,56,5,10,23,21
"team",22200714,"MIA",1610612748,"Heat","Miami",240,17,16,13,42,6,8,7,42,2,6,18,22
"team",22200714,"BOS",1610612738,"Celtics","Boston",240,6,8,7,42,17,16,13,42,6,2,22,18
"team",22200725,"OKC",1610612760,"Thunder","Oklahoma City",240,24,16,20,72,12,21,10,64,2,6,23,16
"team",22200725,"ATL",1610612737,"Hawks","Atlanta",240,12,21,10,64,24,16,20,72,6,2,16,23
"team",22200726,"MEM",1610612763,"Grizzlies","Memphis",240,27,9,20,62,19,15,7,44,3,5,26,27
"team",22200726,"GSW",1610612744,"Warriors","Golden State",240,19,15,7,44,27,9,20,62,5,3,27,26
"team",22200727,"UTA",1610612762,"Jazz","Utah",240,13,17,17,50,17,13,26,58,5,4,18,15
"team",22200727,"POR",1610612757,"Trail Blazers","Portland",240,17,13,26,58,13,17,17,50,4,5,15,18
"team",22200729,"SAS",1610612759,"Spurs","San Antonio",240,17,18,25,58,10,15,29,48,2,9,19,13
"team",22200729,"LAL",1610612747,"Lakers","Los Angeles",240,10,15,29,48,17,18,25,58,9,2,13,19
"team",22200728,"TOR",1610612761,"Raptors","Toronto",240,17,18,11,58,11,2,12,42,8,2,17,12
"team",22200728,"SAC",1610612758,"Kings","Sacramento",240,11,2,12,42,17,18,11,58,2,8,12,17
"team",22200724,"NOP",1610612740,"Pelicans","New Orleans",240,6,10,4,40,18,6,18,50,7,5,21,18
"team",22200724,"MIN",1610612750,"Timberwolves","Minnesota",240,18,6,18,50,6,10,4,40,5,7,18,21
"team",22200722,"WAS",1610612764,"Wizards","Washington",240,23,17,18,40,15,17,12,70,7,10,16,15
"team",22200722,"HOU",1610612745,"Rockets","Houston",240,15,17,12,70,23,17,18,40,10,7,15,16
"team",22200720,"ORL",1610612753,"Magic","Orlando",240,26,27,11,56,28,14,17,46,7,5,22,20
"team",22200720,"IND",1610612754,"Pacers","Indiana",240,28,14,17,46,26,27,11,56,5,7,20,22
"team",22200723,"MIL",1610612749,"Bucks","Milwaukee",240,21,8,16,42,20,21,13,44,7,5,15,21
"team",22200723,"DEN",1610612743,"Nuggets","Denver",240,20,21,13,44,21,8,16,42,5,7,21,15
"team",22200721,"PHI",1610612755,"76ers","Philadelphia",240,23,21,15,44,20,11,19,50,4,4,19,26
"team",22200721,"BKN",1610612751,"Nets","Brooklyn",240,20,11,19,50,23,21,15,44,4,4,26,19
"team",22200731,"DET",1610612765,"Pistons","Detroit",240,13,18,15,60,11,18,11,50,5,6,22,23
"team",22200731,"BKN",1610612751,"Nets","Brooklyn",240,11,18,11,50,13,18,15,60,6,5,23,22
"team",22200732,"CHI",1610612741,"Bulls","Chicago",240,12,9,15,54,19,8,23,58,2,5,20,19
"team",22200732,"CHA",1610612766,"Hornets","Charlotte",240,19,8,23,58,12,9,15,54,5,2,19,20
"team",22200730,"NYK",1610612752,"Knicks","New York",265,22,8,13,48,19,21,17,42,5,4,20,19
"team",22200730,"BOS",1610612738,"Celtics","Boston",265,19,21,17,42,22,8,13,48,4,5,19,20
"team",22200734,"PHX",1610612756,"Suns","Phoenix",240,13,11,16,36,12,13,10,36,6,3,21,10
"team",22200734,"DAL",1610612742,"Mavericks","Dallas",240,12,13,10,36,13,11,16,36,3,6,10,21
"team",22200735,"SAS",1610612759,"Spurs","San Antonio",240,6,16,5,52,26,10,15,54,1,9,18,21
"team",22200735,"LAC",1610612746,"Clippers","LA",240,26,10,15,54,6,16,5,52,9,1,21,18
"team",22200733,"HOU",1610612745,"Rockets","Houston",240,6,22,15,60,40,21,17,44,6,4,20,16
"team",22200733,"CLE",1610612739,"Cavaliers","Cleveland",240,40,21,17,44,6,22,15,60,4,6,16,20
"team",22200740,"TOR",1610612761,"Raptors","Toronto",240,15,8,23,64,16,4,29,62,4,1,17,18
"team",22200740,"GSW",1610612744,"Warriors","Golden State",240,16,4,29,62,15,8,23,64,1,4,18,17
"team",22200738,"ORL",1610612753,"Magic","Orlando",240,13,7,10,32,32,11,16,54,3,3,23,19
"team",22200738,"MIA",1610612748,"Heat","Miami",240,32,11,16,54,13,7,10,32,3,3,19,23
"team",22200739,"OKC",1610612760,"Thunder","Oklahoma City",240,11,14,8,50,18,6,10,56,2,5,17,21
"team",22200739,"CLE",1610612739,"Cavaliers","Cleveland",240,18,6,10,56,11,14,8,50,5,2,21,17
"team",22200736,"MIL",1610612749,"Bucks","Milwaukee",240,9,25,11,58,13,12,18,60,3,4,20,24
"team",22200736,"IND",1610612754,"Pacers","Indiana",240,13,12,18,60,9,25,11,58,4,3,24,20
"team",22200737,"MIN",1610612750,"Timberwolves","Minnesota",240,12,18,21,58,21,17,12,60,6,2,19,12
"team",22200737,"MEM",1610612763,"Grizzlies","Memphis",240,21,17,12,60,12,18,21,58,2,6,12,19
"team",22200744,"ORL",1610612753,"Magic","Orlando",240,22,7,13,56,17,8,5,44,0,6,18,22
"team",22200744,"CHI",1610612741,"Bulls","Chicago",240,17,8,5,44,22,7,13,56,6,0,22,18
"team",22200741,"PHI",1610612755,"76ers","Philadelphia",240,22,14,20,48,11,12,15,52,2,6,15,14
"team",22200741,"DEN",1610612743,"Nuggets","Denver",240,11,12,15,52,22,14,20,48,6,2,14,15
"team",22200742,"NYK",1610612752,"Knicks","New York",240,4,14,5,68,12,15,10,34,4,3,14,17
"team",22200742,"BKN",1610612751,"Nets","Brooklyn",240,12,15,10,34,4,14,5,68,3,4,17,14
"team",22200747,"WAS",1610612764,"Wizards","Washington",240,13,25,6,50,14,11,17,56,8,8,17,26
"team",22200747,"NOP",1610612740,"Pelicans","New Orleans",240,14,11,17,56,13,25,6,50,8,8,26,17
"team",22200750,"UTA",1610612762,"Jazz","Utah",240,13,20,16,48,16,17,11,28,6,3,23,18
"team",22200750,"DAL",1610612742,"Mavericks","Dallas",240,16,17,11,28,13,20,16,48,3,6,18,23
"team",22200743,"HOU",1610612745,"Rockets","Houston",240,21,21,15,70,23,4,4,42,4,5,20,25
"team",22200743,"DET",1610612765,"Pistons","Detroit",240,23,4,4,42,21,21,15,70,5,4,25,20
"team",22200749,"LAL",1610612747,"Lakers","Los Angeles",265,13,24,16,62,17,11,22,44,0,9,23,22
"team",22200749,"BOS",1610612738,"Celtics","Boston",265,17,11,22,44,13,24,16,62,9,0,22,23
"team",22200745,"LAC",1610612746,"Clippers","LA",240,14,11,7,32,23,17,24,62,5,2,15,18
"team",22200745,"ATL",1610612737,"Hawks","Atlanta",240,23,17,24,62,14,11,7,32,2,5,18,15
"team",22200746,"SAC",1610612758,"Kings","Sacramento",240,23,7,9,54,8,14,14,38,0,2,21,26
"team",22200746,"MIN",1610612750,"Timberwolves","Minnesota",240,8,14,14,38,23,7,9,54,2,0,26,21
"team",22200751,"TOR",1610612761,"Raptors","Toronto",240,22,22,6,68,11,5,9,60,3,6,18,16
"team",22200751,"POR",1610612757,"Trail Blazers","Portland",240,11,5,9,60,22,22,6,68,6,3,16,18
"team",22200748,"SAS",1610612759,"Spurs","San Antonio",265,11,10,15,66,14,15,8,52,4,6,20,19
"team",22200748,"PHX",1610612756,"Suns","Phoenix",265,14,15,8,52,11,10,15,66,6,4,19,20
"team",22200755,"NOP",1610612740,"Pelicans","New Orleans",240,13,12,11,44,16,20,13,58,3,4,20,18
"team",22200755,"MIL",1610612749,"Bucks","Milwaukee",240,16,20,13,58,13,12,11,44,4,3,18,20
"team",22200753,"MEM",1610612763,"Grizzlies","Memphis",240,19,21,22,66,5,18,15,46,8,6,21,22
"team",22200753,"IND",1610612754,"Pacers","Indiana",240,5,18,15,46,19,21,22,66,6,8,22,21
"team",22200754,"LAC",1610612746,"Clippers","LA",240,14,17,17,58,24,4,19,40,0,7,19,23
"team",22200754,"CLE",1610612739,"Cavaliers","Cleveland",240,24,4,19,40,14,17,17,58,7,0,23,19
"team",22200752,"MIA",1610612748,"Heat","Miami",240,25,14,10,56,16,11,25,58,0,3,17,18
"team",22200752,"CHA",1610612766,"Hornets","Charlotte",240,16,11,25,58,25,14,10,56,3,0,18,17
"team",22200756,"PHI",1610612755,"76ers","Philadelphia",240,17,8,14,50,20,22,28,54,3,6,25,16
"team",22200756,"ORL",1610612753,"Magic","Orlando",240,20,22,28,54,17,8,14,50,6,3,16,25
"team",22200759,"OKC",1610612760,"Thunder","Oklahoma City",240,13,11,17,54,14,9,14,46,4,4,18,18
"team",22200759,"GSW",1610612744,"Warriors","Golden State",240,14,9,14,46,13,11,17,54,4,4,18,18
"team",22200760,"WAS",1610612764,"Wizards","Washington",240,6,9,12,56,16,17,13,66,8,6,19,20
"team",22200760,"SAS",1610612759,"Spurs","San Antonio",240,16,17,13,66,6,9,12,56,6,8,20,19
"team",22200758,"SAC",1610612758,"Kings","Sacramento",265,21,16,14,68,9,12,5,50,3,3,21,16
"team",22200758,"MIN",1610612750,"Timberwolves","Minnesota",265,9,12,5,50,21,16,14,68,3,3,16,21
"team",22200761,"DET",1610612765,"Pistons","Detroit",240,18,14,12,26,21,13,7,52,6,1,31,18
"team",22200761,"DAL",1610612742,"Mavericks","Dallas",240,21,13,7,52,18,14,12,26,1,6,18,31
"team",22200762,"TOR",1610612761,"Raptors","Toronto",240,19,23,18,54,17,18,20,54,4,4,19,16
"team",22200762,"PHX",1610612756,"Suns","Phoenix",240,17,18,20,54,19,23,18,54,4,4,16,19
"team",22200763,"POR",1610612757,"Trail Blazers","Portland",240,5,3,14,34,14,21,2,50,7,0,21,21
"team",22200763,"ATL",1610612737,"Hawks","Atlanta",240,14,21,2,50,5,3,14,34,0,7,21,21
"team",22200757,"LAL",1610612747,"Lakers","Los Angeles",240,11,17,6,38,21,10,17,42,3,9,16,25
"team",22200757,"BKN",1610612751,"Nets","Brooklyn",240,21,10,17,42,11,17,6,38,9,3,25,16
"team",22200765,"NYK",1610612752,"Knicks","New York",265,22,15,8,62,11,8,9,54,3,1,24,23
"team",22200765,"LAL",1610612747,"Lakers","Los Angeles",265,11,8,9,54,22,15,8,62,1,3,23,24
"team",22200766,"LAC",1610612746,"Clippers","LA",240,24,8,20,42,11,4,15,42,6,6,16,19
"team",22200766,"CHI",1610612741,"Bulls","Chicago",240,11,4,15,42,24,8,20,42,6,6,19,16
"team",22200767,"MIL",1610612749,"Bucks","Milwaukee",240,9,21,21,50,15,15,18,48,8,6,21,24
"team",22200767,"CHA",1610612766,"Hornets","Charlotte",240,15,15,18,48,9,21,21,50,6,8,24,21
"team",22200768,"NOP",1610612740,"Pelicans","New Orleans",240,23,13,15,52,16,9,26,50,2,3,24,21
"team",22200768,"DEN",1610612743,"Nuggets","Denver",240,16,9,26,50,23,13,15,52,3,2,21,24
"team",22200764,"MIA",1610612748,"Heat","Miami",240,21,11,7,36,11,5,16,50,3,6,17,20
"team",22200764,"CLE",1610612739,"Cavaliers","Cleveland",240,11,5,16,50,21,11,7,36,6,3,20,17
"team",22200775,"SAS",1610612759,"Spurs","San Antonio",240,8,16,6,68,25,8,12,74,1,3,17,13
"team",22200775,"SAC",1610612758,"Kings","Sacramento",240,25,8,12,74,8,16,6,68,3,1,13,17
"team",22200777,"PHX",1610612756,"Suns","Phoenix",240,12,18,13,52,31,10,17,52,4,5,13,24
"team",22200777,"ATL",1610612737,"Hawks","Atlanta",240,31,10,17,52,12,18,13,52,5,4,24,13
"team",22200776,"UTA",1610612762,"Jazz","Utah",240,9,15,14,54,19,18,28,68,11,2,17,22
"team",22200776,"TOR",1610612761,"Raptors","Toronto",240,19,18,28,68,9,15,14,54,2,11,22,17
"team",22200773,"OKC",1610612760,"Thunder","Oklahoma City",240,23,26,12,46,9,25,10,66,6,12,23,20
"team",22200773,"HOU",1610612745,"Rockets","Houston",240,9,25,10,66,23,26,12,46,12,6,20,23
"team",22200774,"MIN",1610612750,"Timberwolves","Minnesota",265,24,7,13,54,17,7,17,48,7,4,23,24
"team",22200774,"GSW",1610612744,"Warriors","Golden State",265,17,7,17,48,24,7,13,54,4,7,24,23
"team",22200772,"BOS",1610612738,"Celtics","Boston",240,12,15,30,54,13,2,10,40,4,1,13,12
"team",22200772,"BKN",1610612751,"Nets","Brooklyn",240,13,2,10,40,12,15,30,54,1,4,12,13
"team",22200771,"POR",1610612757,"Trail Blazers","Portland",240,28,6,12,40,18,12,17,62,5,7,22,22
"team",22200771,"MEM",1610612763,"Grizzlies","Memphis",240,18,12,17,62,28,6,12,40,7,5,22,22
"team",22200770,"PHI",1610612755,"76ers","Philadelphia",240,19,4,20,38,24,18,13,46,4,4,24,21
"team",22200770,"ORL",1610612753,"Magic","Orlando",240,24,18,13,46,19,4,20,38,4,4,21,24
"team",22200778,"LAL",1610612747,"Lakers","Los Angeles",240,16,18,15,60,14,6,26,48,5,6,10,21
"team",22200778,"IND",1610612754,"Pacers","Indiana",240,14,6,26,48,16,18,15,60,6,5,21,10
"team",22200780,"NYK",1610612752,"Knicks","New York",240,11,14,10,52,21,11,9,36,0,3,17,15
"team",22200780,"MIA",1610612748,"Heat","Miami",240,21,11,9,36,11,14,10,52,3,0,15,17
"team",22200784,"MIL",1610612749,"Bucks","Milwaukee",240,9,10,15,48,8,15,10,36,0,4,17,22
"team",22200784,"LAC",1610612746,"Clippers","LA",240,8,15,10,36,9,10,15,48,4,0,22,17
"team",22200781,"CHI",1610612741,"Bulls","Chicago",240,22,14,14,54,16,23,18,56,3,4,18,15
"team",22200781,"CHA",1610612766,"Hornets","Charlotte",240,16,23,18,56,22,14,14,54,4,3,15,18
"team",22200779,"MEM",1610612763,"Grizzlies","Memphis",240,19,8,17,44,20,15,16,64,5,7,23,17
